Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Annual_Premium_bin,Response_pred,Response_prob
1,54,1,15,0,1,1,124,184,1,1,0.750039
0,36,1,18,0,1,1,124,84,2,1,0.8376445
1,39,1,28,0,1,1,25,150,2,1,0.78421134
1,40,1,48,0,1,1,124,230,0,1,0.6802397
1,52,1,8,0,1,1,124,108,0,1,0.6562821
0,36,1,13,0,1,1,26,62,2,1,0.80024415
0,61,1,28,0,1,1,124,268,2,1,0.5784251
0,40,1,41,0,1,1,163,54,0,1,0.8620281
1,41,1,50,0,1,1,124,287,2,1,0.70416576
1,42,1,28,0,1,1,26,271,2,1,0.8057847
0,48,1,8,0,1,1,26,204,3,1,0.76366085
1,54,1,28,0,1,1,26,270,3,1,0.77760077
1,68,1,28,0,1,1,124,241,3,1,0.53840953
0,31,1,34,0,0,1,152,247,2,1,0.5449696
0,31,1,8,0,0,1,152,131,2,1,0.5169643
1,44,1,28,0,1,1,26,144,2,1,0.81071275
1,39,1,45,0,1,1,26,203,1,1,0.80114305
1,77,1,28,0,1,1,122,39,2,1,0.5036799
1,41,1,41,0,1,1,12,106,1,1,0.7555252
0,70,1,35,0,2,1,124,41,1,1,0.68842834
1,35,1,8,0,1,1,156,96,0,1,0.7327354
0,68,1,46,0,1,1,26,252,2,1,0.5035006
1,23,1,29,0,1,1,156,292,0,1,0.51262367
1,45,1,39,0,1,1,124,257,3,1,0.76053774
1,41,1,35,0,1,1,157,199,2,1,0.816356
1,29,1,28,0,0,1,124,213,2,1,0.8518684
1,31,1,28,0,0,1,152,57,2,1,0.740095
1,37,1,30,0,1,1,124,191,1,1,0.82567894
1,53,1,8,0,1,1,26,110,2,1,0.72637117
1,63,1,28,0,2,1,26,209,2,1,0.78713614
1,38,1,28,0,1,1,124,296,3,1,0.7941079
0,56,1,38,0,1,1,124,82,0,1,0.73003066
1,52,1,28,0,1,1,26,136,2,1,0.780961
1,43,1,28,0,1,1,124,97,0,1,0.7433734
1,43,1,13,0,1,1,124,74,2,1,0.72829247
1,67,1,28,0,1,1,26,32,2,1,0.6467745
1,42,1,29,0,1,1,124,234,2,1,0.7958178
1,24,1,10,0,0,1,152,242,1,1,0.55100006
1,41,1,28,0,1,1,124,132,0,1,0.75275546
1,47,1,28,0,1,1,26,222,2,1,0.81728226
1,62,1,28,0,1,1,124,166,1,1,0.63624084
1,51,1,13,0,1,1,26,197,2,1,0.7519339
1,61,1,46,0,1,1,90,66,2,1,0.73204976
0,39,1,16,0,1,1,124,121,2,1,0.76585245
1,31,1,33,0,1,1,157,181,0,1,0.7987117
0,49,1,2,0,2,1,26,261,0,1,0.8065002
1,46,1,28,0,1,1,124,126,1,1,0.7626919
1,32,1,28,0,0,1,154,93,2,1,0.8245482
0,45,1,28,0,1,1,26,210,2,1,0.8125482
0,23,1,28,0,0,1,152,225,2,1,0.5412887
1,33,1,15,0,1,1,156,277,0,1,0.756912
1,35,1,24,0,1,1,156,165,2,1,0.8220388
1,55,1,24,0,1,1,26,178,2,1,0.7250909
1,43,1,29,0,1,1,156,222,3,1,0.79657435
0,28,1,12,0,1,1,124,52,1,1,0.8283247
0,35,1,28,0,1,1,124,254,0,1,0.8031327
0,39,1,28,0,1,1,26,225,2,1,0.8114948
0,43,1,3,0,1,1,124,152,1,1,0.79375774
1,52,1,8,0,1,1,124,271,2,1,0.6622688
0,28,1,41,0,0,1,152,40,1,1,0.69564325
0,34,1,11,0,1,1,124,242,0,1,0.8463988
1,42,1,28,0,1,1,124,114,2,1,0.7509256
1,29,1,12,0,0,1,156,244,2,1,0.82990223
1,47,1,8,0,1,1,26,15,2,1,0.7696705
1,52,1,28,0,1,1,124,139,0,1,0.69937354
1,59,1,28,0,1,1,26,68,2,1,0.72860533
0,54,1,28,0,1,1,26,128,2,1,0.75706744
1,44,1,41,0,1,1,124,164,3,1,0.80733067
0,26,1,27,0,0,1,26,54,2,1,0.6255402
1,60,1,40,0,2,1,124,278,2,1,0.61362827
1,29,1,46,0,1,1,124,214,2,1,0.8295483
0,30,1,26,0,1,1,156,155,0,1,0.6922315
1,21,1,39,0,1,1,163,137,2,1,0.7016432
1,39,1,47,0,1,1,124,231,2,1,0.7270791
0,52,1,28,0,1,1,60,160,3,1,0.60490525
1,44,1,28,0,2,1,26,226,2,1,0.8622451
1,36,1,15,0,1,1,14,230,2,1,0.6122755
0,48,1,28,0,2,1,155,245,1,1,0.6967398
1,38,1,28,0,1,1,154,86,2,1,0.7636934
1,74,1,3,0,1,1,26,100,0,1,0.5729162
0,32,1,8,0,0,1,26,22,2,1,0.85416615
1,42,1,28,0,1,1,26,263,2,1,0.80800384
1,44,1,48,0,1,1,124,238,0,1,0.6453579
1,40,1,8,0,1,1,124,243,0,1,0.7211513
1,62,1,9,0,1,1,26,108,0,1,0.6299921
1,31,1,20,0,1,1,124,227,0,1,0.79785436
0,45,1,28,0,1,1,26,188,2,1,0.8125693
0,61,1,8,0,2,1,124,290,2,1,0.5525586
1,44,1,9,0,1,1,124,261,2,1,0.7049602
1,73,1,28,0,2,1,26,52,3,1,0.7626637
1,40,1,33,0,1,1,26,211,2,1,0.7869285
0,21,1,14,0,0,1,156,237,0,1,0.60648
0,53,1,37,0,1,1,122,84,0,1,0.7068898
0,24,1,14,0,0,1,154,43,2,1,0.65328074
1,41,1,39,0,1,1,26,242,2,1,0.7765264
0,40,1,28,0,1,1,124,139,3,1,0.7640521
0,47,1,28,0,1,1,26,17,3,1,0.81000346
0,45,1,28,0,1,1,52,118,0,1,0.7578145
0,46,1,41,0,1,1,26,113,2,1,0.8116954
1,52,1,28,0,1,1,26,89,2,1,0.7792034
0,36,1,39,0,1,1,26,117,1,1,0.79299194
0,42,1,28,0,1,1,14,289,2,1,0.66953546
0,34,1,15,0,1,1,163,51,2,1,0.86937416
1,43,1,45,0,1,1,124,98,2,1,0.74657124
0,34,1,46,0,1,1,124,75,1,1,0.8235359
0,25,1,15,0,0,1,124,182,2,1,0.70348823
1,48,1,28,0,1,1,25,123,2,1,0.820548
1,40,1,24,0,1,1,124,292,2,1,0.77623385
0,50,1,44,0,1,1,8,40,2,1,0.69896054
1,52,1,28,0,1,1,124,43,0,1,0.69717145
0,25,1,28,0,0,1,152,34,2,1,0.5442185
1,32,1,29,0,1,1,124,183,2,1,0.8686541
1,33,1,41,0,1,1,124,280,2,1,0.87368166
0,39,1,28,0,2,1,26,186,3,1,0.8345642
0,49,1,28,0,1,1,124,228,2,1,0.72000533
1,58,1,28,0,1,1,26,245,3,1,0.7252128
1,51,1,8,0,1,1,26,47,3,1,0.75603294
1,29,1,34,0,0,1,152,221,0,1,0.53448635
0,33,1,39,0,1,1,124,227,0,1,0.8047721
0,52,1,28,0,1,1,25,297,2,1,0.764988
1,37,1,28,0,1,1,154,115,2,1,0.7684464
1,40,1,28,0,1,1,26,290,2,1,0.80908227
0,43,1,46,0,1,1,157,49,3,1,0.81043917
1,59,1,28,0,1,1,26,96,0,1,0.7354706
0,45,1,6,0,1,1,26,152,2,1,0.79185456
0,46,1,50,0,1,1,156,39,0,1,0.64560795
1,41,1,15,0,1,1,124,135,2,1,0.75229836
1,49,1,28,0,1,1,122,249,0,1,0.73761624
1,62,1,28,0,1,1,26,197,2,1,0.7000385
1,57,1,14,0,1,1,124,267,1,1,0.7100029
1,34,1,18,0,1,1,124,156,2,1,0.8560696
0,43,1,8,0,1,1,125,158,2,1,0.8538438
0,41,1,11,0,1,1,26,179,0,1,0.8301746
0,30,1,15,0,0,1,152,118,2,1,0.5591473
1,59,1,28,0,2,1,124,33,2,1,0.71500665
1,55,1,41,0,1,1,26,33,3,1,0.7376442
1,48,1,3,0,1,1,157,75,0,1,0.7546348
0,49,1,28,0,1,1,26,242,2,1,0.80018085
0,44,1,39,0,1,1,124,150,1,1,0.75529796
0,52,1,28,0,1,1,157,68,0,1,0.7349339
1,38,1,28,0,1,1,26,72,2,1,0.8246732
1,47,1,27,0,1,1,124,174,1,1,0.7322772
1,40,1,28,0,1,1,25,73,3,1,0.76386553
0,60,1,4,0,1,1,124,48,2,1,0.6246648
1,57,1,33,0,1,1,26,209,0,1,0.72969735
1,63,1,28,0,1,1,124,33,2,1,0.60726875
1,36,1,22,0,1,1,124,206,2,1,0.8109169
0,35,1,31,0,1,1,31,80,0,1,0.8000716
0,25,1,41,0,0,1,152,96,1,1,0.5843453
0,50,1,28,0,2,1,122,90,2,1,0.74796456
1,72,1,28,0,1,1,124,113,2,1,0.5108592
1,34,1,28,0,1,1,124,120,2,1,0.8329551
1,61,1,11,0,1,1,26,229,2,1,0.74796057
1,45,1,28,0,1,1,124,97,2,1,0.74843085
0,57,1,8,0,1,1,7,80,2,1,0.6606896
1,68,1,33,0,1,1,124,152,0,1,0.5037081
0,48,1,15,0,1,1,26,36,2,1,0.74566704
0,40,1,30,0,1,1,152,47,0,1,0.58919346
1,28,1,14,0,0,0,156,181,2,1,0.5655072
0,47,1,28,0,1,1,26,240,3,1,0.8280748
1,50,1,0,0,1,1,26,79,0,1,0.53245145
1,42,1,28,0,1,1,124,60,3,1,0.73267645
1,50,1,28,0,1,1,122,87,2,1,0.7482115
0,33,1,7,0,0,1,124,40,2,1,0.85783327
0,32,1,28,0,1,1,156,38,0,1,0.7738431
1,59,1,36,0,1,1,26,154,2,1,0.68611777
1,40,1,28,0,1,1,124,252,2,1,0.7746742
1,46,1,46,0,1,1,124,51,2,1,0.74859744
1,24,1,3,0,0,1,152,234,1,1,0.6222083
1,35,1,17,0,1,1,124,43,0,1,0.8098796
0,60,1,11,0,1,1,26,102,2,1,0.7481481
0,29,1,33,0,1,1,36,99,2,1,0.89381546
1,39,1,15,0,1,1,156,176,2,1,0.8004325
1,45,1,28,0,1,1,124,291,2,1,0.7554718
1,47,1,28,0,2,1,26,72,2,1,0.8600936
1,43,1,28,0,1,1,124,103,2,1,0.7509256
0,51,1,28,0,1,1,26,209,2,1,0.7861945
0,45,1,28,0,1,1,124,171,3,1,0.7488166
1,32,1,3,0,0,1,124,204,0,1,0.8729637
1,27,1,28,0,0,1,152,92,2,1,0.6631688
0,48,1,28,0,1,1,26,193,2,1,0.8076755
1,38,1,1,0,1,1,124,213,0,1,0.7127887
0,35,1,28,0,1,1,158,222,3,1,0.80975926
1,44,1,28,0,1,1,29,151,2,1,0.76639473
1,55,1,28,0,1,1,26,212,2,1,0.7626074
1,53,1,28,0,1,1,124,235,2,1,0.6972592
1,27,1,7,0,1,1,124,118,2,1,0.77337116
1,26,1,28,0,0,1,124,274,2,1,0.78433084
1,28,1,28,0,2,1,156,266,0,1,0.6212864
1,58,1,20,0,1,1,124,137,0,1,0.6140919
1,40,1,41,0,1,1,154,298,2,1,0.78345364
0,41,1,4,0,1,1,124,103,1,1,0.79383904
1,57,1,17,0,1,1,124,204,0,1,0.68105227
1,65,1,12,0,1,1,26,33,1,1,0.6590915
1,47,1,28,0,1,1,124,245,2,1,0.72901446
0,39,1,36,0,1,1,124,41,0,1,0.7764052
1,39,1,35,0,1,1,154,252,1,1,0.79714924
0,62,1,28,0,2,1,26,126,2,1,0.7548484
1,36,1,36,0,1,1,26,34,3,1,0.7854133
0,51,1,8,0,1,1,124,238,2,1,0.64881396
1,55,1,28,0,2,1,26,67,2,1,0.83431584
1,35,1,29,0,1,1,124,68,2,1,0.8588713
0,38,1,41,0,1,1,124,150,2,1,0.8259196
1,50,1,8,0,1,1,19,250,2,1,0.71452504
1,28,1,41,0,0,1,152,264,1,1,0.7370491
0,65,1,28,0,1,1,122,68,2,1,0.62200516
0,56,1,35,0,1,1,124,58,0,1,0.7303394
1,67,1,17,0,1,1,3,290,2,1,0.6705232
0,49,1,11,0,1,1,26,270,0,1,0.81341887
1,62,1,28,0,1,1,3,235,2,1,0.76770526
0,37,1,28,0,2,1,155,218,2,1,0.6482358
0,36,1,28,0,2,1,124,219,3,1,0.8021746
1,43,1,28,0,1,1,122,157,2,1,0.7695538
0,34,1,8,0,1,1,124,110,2,1,0.7842936
1,44,1,28,0,1,1,26,197,2,1,0.8133706
0,40,1,48,0,1,1,156,122,0,1,0.6547347
1,45,1,28,0,1,1,26,134,2,1,0.8149863
1,39,1,28,0,2,1,154,128,0,1,0.5247839
0,37,1,47,0,1,1,26,20,2,1,0.7731648
1,41,1,30,0,1,1,154,152,0,1,0.7175071
0,44,1,46,0,1,1,122,231,2,1,0.55689776
0,72,1,28,0,1,1,121,141,2,1,0.6045063
0,23,1,41,0,0,1,152,69,2,1,0.57003415
1,55,1,28,0,1,1,26,146,2,1,0.753793
1,69,1,28,0,1,1,26,51,2,1,0.5999163
0,62,1,28,0,1,1,158,135,2,1,0.7400028
0,28,1,45,0,0,1,152,156,2,1,0.5965766
1,36,1,46,0,1,1,26,95,2,1,0.8248587
1,43,1,10,0,2,1,26,162,2,1,0.81990886
0,56,1,28,0,1,1,26,169,3,1,0.7499416
1,24,1,46,0,0,1,156,171,0,1,0.63891876
1,61,1,18,0,1,1,124,154,2,1,0.6359333
1,39,1,28,0,1,1,26,113,3,1,0.8086595
0,53,1,28,0,1,1,26,113,3,1,0.7621994
1,57,1,17,0,1,1,124,205,0,1,0.68105227
0,46,1,28,0,1,1,124,64,3,1,0.7451767
1,56,1,48,0,1,1,124,23,0,1,0.61586607
1,46,1,8,0,1,1,124,158,2,1,0.70417637
1,53,1,28,0,1,1,26,111,2,1,0.77788997
1,41,1,33,0,1,1,156,259,0,1,0.71891826
1,49,1,28,0,1,1,124,121,2,1,0.7143291
0,54,1,28,0,2,1,26,188,3,1,0.8208213
0,41,1,46,0,1,1,26,272,2,1,0.771737
0,80,1,28,0,1,1,3,288,2,1,0.6899992
0,40,1,28,0,1,1,122,195,2,1,0.79352754
1,37,1,41,0,1,1,124,37,1,1,0.83821774
1,37,1,46,0,1,1,124,136,1,1,0.80357295
0,35,1,28,0,1,1,12,297,2,1,0.59444636
1,73,1,28,0,1,1,30,268,2,1,0.59185106
1,35,1,28,0,1,1,124,112,2,1,0.8321515
1,63,1,28,0,1,1,13,67,2,1,0.56445104
0,29,1,3,0,1,1,156,119,1,1,0.86400163
1,25,1,39,0,1,1,156,123,2,1,0.72028583
0,38,1,45,0,1,1,124,105,2,1,0.7928019
0,36,1,19,0,1,1,157,285,0,1,0.7948792
1,22,1,28,0,0,1,152,77,2,1,0.5726013
1,47,1,35,0,1,1,124,75,2,1,0.7606674
1,42,1,28,0,2,1,26,145,2,1,0.8564651
0,64,1,0,0,2,1,26,128,0,1,0.62692684
1,73,1,28,0,2,1,26,267,3,1,0.7437221
0,33,1,41,0,2,1,26,140,2,1,0.8336889
1,42,1,13,0,1,1,124,90,2,1,0.73776263
1,31,1,7,0,1,1,154,123,0,1,0.7934248
0,65,1,11,0,1,1,26,40,0,1,0.7251495
1,54,1,8,0,1,1,7,32,0,1,0.6747858
1,69,1,28,0,2,1,122,100,2,1,0.64956164
1,51,1,7,0,1,1,124,203,2,1,0.6798
1,25,1,41,0,0,1,160,19,0,1,0.53280157
1,51,1,28,0,1,1,26,88,2,1,0.7819424
1,66,1,8,0,1,1,155,193,2,1,0.6643003
1,51,1,24,0,1,1,26,86,2,1,0.7562068
0,47,1,31,0,1,1,26,116,0,1,0.72096163
0,48,1,50,0,1,1,26,17,1,1,0.74023056
0,49,1,28,0,1,1,156,37,2,1,0.7851413
0,43,1,28,0,1,1,26,79,2,1,0.79572916
0,56,1,26,0,1,1,124,97,2,1,0.597129
1,53,1,30,0,0,1,26,279,2,1,0.9516573
0,46,1,28,0,1,1,26,152,2,1,0.8094448
0,53,1,41,0,1,1,12,64,1,1,0.51231116
0,55,1,28,0,1,1,124,225,2,1,0.66375536
1,64,1,8,0,1,1,156,157,0,1,0.55478245
0,57,1,28,0,2,1,26,67,3,1,0.80087125
0,41,1,30,0,1,1,124,13,2,1,0.8005489
1,52,1,7,0,1,1,154,215,0,1,0.7334003
0,66,1,28,0,1,1,26,288,3,1,0.61864626
1,31,1,28,0,0,1,122,240,1,1,0.8210594
1,45,1,28,0,1,1,124,100,2,1,0.74843085
1,30,1,28,0,0,1,124,288,2,1,0.86621875
1,49,1,28,0,1,1,124,75,2,1,0.7003699
0,31,1,28,0,1,1,26,76,2,1,0.8417137
0,50,1,28,0,1,1,26,137,0,1,0.76986146
1,32,1,41,0,1,1,156,106,0,1,0.76762193
1,45,1,11,0,1,1,124,296,2,1,0.75327504
1,60,1,29,0,1,1,124,132,2,1,0.65810865
0,38,1,8,0,1,1,156,75,0,1,0.71161735
1,41,1,36,0,1,1,124,87,2,1,0.77184343
1,58,1,28,0,2,1,124,203,3,1,0.7168847
1,44,1,28,0,2,1,26,127,3,1,0.8769118
0,38,1,35,0,1,1,163,50,1,1,0.8600171
1,48,1,8,0,2,1,124,135,3,1,0.7394933
0,31,1,33,0,0,1,163,279,2,1,0.8031354
1,37,1,28,0,1,1,122,197,2,1,0.8174614
1,20,1,9,0,0,1,156,103,0,1,0.62727594
1,49,1,28,0,1,1,122,244,2,1,0.77754617
0,45,1,28,0,1,1,26,107,2,1,0.80652684
1,46,1,41,0,1,1,30,31,2,1,0.78251773
0,65,1,28,0,1,1,26,290,2,1,0.6576489
1,46,1,47,0,1,1,154,27,2,1,0.7374128
0,61,1,40,0,1,1,156,299,0,1,0.6787969
1,45,1,28,0,1,1,26,193,1,1,0.8107226
1,56,1,28,0,1,1,26,50,2,1,0.75386477
0,59,1,28,0,1,1,3,30,0,1,0.7414305
0,25,1,28,0,0,1,26,239,2,1,0.6805111
1,22,1,28,0,0,1,163,53,2,1,0.65358114
0,53,1,29,0,1,1,26,252,2,1,0.7835382
1,40,1,15,0,1,1,124,66,2,1,0.75652826
1,53,1,28,0,2,1,124,165,3,1,0.76831967
0,79,1,28,0,1,1,122,51,2,1,0.50384665
1,39,1,47,0,1,1,26,78,1,1,0.754313
0,30,1,28,0,1,1,155,88,2,1,0.8769569
0,44,1,28,0,1,1,124,255,2,1,0.7484617
0,40,1,3,0,1,1,124,60,2,1,0.7882313
1,24,1,10,0,0,1,152,240,1,1,0.55265343
1,60,1,10,0,1,1,26,35,2,1,0.698884
0,42,1,12,0,1,1,154,69,2,1,0.7361653
1,49,1,41,0,1,1,26,159,3,1,0.78805643
1,38,1,28,0,1,1,122,296,1,1,0.75582814
1,49,1,8,0,1,1,30,131,2,1,0.6953327
0,45,1,10,0,1,1,124,166,2,1,0.74127114
1,30,1,30,0,0,1,124,60,0,1,0.86594266
0,38,1,46,0,1,1,124,293,1,1,0.8063509
1,51,1,46,0,1,1,124,249,2,1,0.6993718
0,64,1,33,0,1,1,26,175,0,1,0.6110658
1,23,1,6,0,0,1,26,273,2,1,0.62299097
0,33,1,46,0,1,1,154,119,2,1,0.83624667
0,42,1,28,0,1,1,122,298,3,1,0.6554449
0,61,1,29,0,1,1,124,71,2,1,0.60960644
1,42,1,28,0,1,1,26,198,3,1,0.81404835
1,34,1,15,0,1,1,122,180,0,1,0.7422097
1,46,1,28,0,1,1,124,101,0,1,0.73746496
1,28,1,28,0,0,1,152,297,2,1,0.72385865
1,71,1,28,0,1,1,13,54,2,1,0.559929
1,54,1,28,0,1,1,26,42,2,1,0.7718648
0,74,1,28,0,1,1,122,53,2,1,0.5639671
1,49,1,28,0,1,1,124,73,2,1,0.7003699
1,55,1,29,0,1,1,26,193,3,1,0.7999752
1,49,1,28,0,2,1,124,15,3,1,0.752834
1,22,1,30,0,0,1,124,76,2,1,0.7320175
0,31,1,28,0,0,1,26,216,2,1,0.86772937
1,42,1,28,0,1,1,26,175,2,1,0.8047877
0,69,1,28,0,1,1,122,114,3,1,0.5728577
0,41,1,47,0,1,1,124,147,2,1,0.7208493
0,41,1,28,0,1,1,124,105,2,1,0.75551796
1,60,1,28,0,1,1,26,150,2,1,0.70955306
1,46,1,50,0,1,1,26,243,2,1,0.6887373
1,44,1,28,0,1,1,157,19,0,1,0.7603161
0,29,1,15,0,0,1,152,30,1,1,0.5517235
1,66,1,28,0,2,1,25,283,2,1,0.7108433
1,29,1,28,0,0,1,156,129,2,1,0.8118249
1,50,1,19,0,1,1,124,270,0,1,0.6922603
1,63,1,28,0,2,1,26,181,2,1,0.7871457
1,44,1,28,0,1,1,25,289,2,1,0.7412248
1,40,1,33,0,1,1,124,219,2,1,0.7764773
0,41,1,28,0,1,1,13,282,2,1,0.7204636
1,48,1,22,0,1,1,124,215,2,1,0.7311385
1,23,1,3,0,0,1,152,207,1,1,0.5999066
0,47,1,28,0,2,1,26,182,2,1,0.8360325
1,37,1,28,0,1,1,124,202,2,1,0.8029563
0,50,1,46,0,1,1,124,199,2,1,0.7092985
1,46,1,0,0,1,1,26,266,0,1,0.5953557
0,36,1,8,0,1,1,26,281,0,1,0.77241355
0,48,1,28,0,1,1,26,95,2,1,0.8006809
1,38,1,28,0,2,1,122,50,2,1,0.8198874
0,41,1,21,0,1,1,155,272,2,1,0.8703979
0,43,1,28,0,1,1,26,40,2,1,0.8084086
0,42,1,28,0,1,1,124,40,1,1,0.77215546
0,28,1,18,0,0,1,152,39,2,1,0.6508411
1,48,1,28,0,2,1,26,254,2,1,0.85330033
1,72,1,28,0,1,1,26,213,2,1,0.58344865
1,25,1,28,0,1,1,122,126,2,1,0.753808
1,41,1,5,0,1,1,124,69,1,1,0.75256115
0,54,1,35,0,1,1,26,187,2,1,0.8027366
0,25,1,30,0,0,1,124,246,0,1,0.7668366
1,28,1,41,0,0,1,156,179,2,1,0.8208777
1,44,1,28,0,2,1,26,106,2,1,0.8631106
1,34,1,28,0,1,1,124,181,2,1,0.832476
1,49,1,43,0,1,1,163,33,2,1,0.7803253
1,45,1,12,0,1,1,124,165,2,1,0.7594758
1,43,1,28,0,1,1,124,217,3,1,0.75836986
0,74,1,28,0,1,1,26,39,1,1,0.5179698
1,56,1,28,0,1,1,124,226,3,1,0.6819881
0,59,1,41,0,1,1,156,184,0,1,0.69735485
0,25,1,46,0,0,1,152,10,2,1,0.58251595
1,24,1,28,0,0,1,152,249,2,1,0.60293317
0,37,1,28,0,1,1,124,209,3,1,0.7889656
1,37,1,39,0,1,1,26,112,2,1,0.78942704
1,49,1,33,0,1,1,156,269,0,1,0.7008587
0,47,1,8,0,1,1,81,94,0,1,0.96783465
1,54,1,28,0,1,1,26,50,2,1,0.7765313
0,40,1,50,0,1,1,30,188,2,1,0.56789404
1,43,1,28,0,1,1,26,135,2,1,0.8087804
0,79,1,29,0,1,1,26,201,2,1,0.5212928
1,54,1,28,0,2,1,26,110,2,1,0.84506017
0,24,1,5,0,0,1,152,243,2,1,0.56099486
1,37,1,11,0,1,1,124,119,2,1,0.8296915
0,79,1,28,0,2,1,26,70,2,1,0.55670595
1,27,1,11,0,1,1,156,195,0,1,0.750011
1,46,1,41,0,1,1,124,258,2,1,0.8042136
0,45,1,33,0,1,1,124,74,1,1,0.74738586
1,39,1,43,0,1,1,124,288,2,1,0.7354744
1,43,1,30,0,1,1,124,123,2,1,0.7705316
1,46,1,8,0,1,1,26,113,2,1,0.76884705
1,61,1,8,0,1,1,26,134,2,1,0.6524461
0,42,1,28,0,1,1,124,108,2,1,0.7479574
1,48,1,27,0,1,1,154,98,2,1,0.70099366
0,52,1,48,0,1,1,26,136,0,1,0.61789566
1,33,1,15,0,1,1,124,68,2,1,0.8198602
0,43,1,28,0,1,1,124,204,2,1,0.7570994
1,73,1,28,0,1,1,124,154,2,1,0.5051498
1,64,1,28,0,1,1,124,299,2,1,0.60947746
1,50,1,20,0,1,1,124,252,0,1,0.6852377
1,35,1,41,0,1,1,163,148,2,1,0.8747324
0,28,1,47,0,0,1,152,99,1,1,0.5755829
0,31,1,35,0,0,1,152,245,2,1,0.64370996
0,31,1,28,0,0,1,152,172,2,1,0.6974323
1,44,1,36,0,1,1,124,19,2,1,0.7484612
1,53,1,28,0,1,1,26,169,2,1,0.77441394
0,35,1,48,0,1,1,155,126,0,1,0.9057048
1,49,1,19,0,1,1,124,182,2,1,0.6959525
1,48,1,24,0,1,1,157,256,0,1,0.76271987
0,62,1,28,0,2,1,26,19,2,1,0.7588404
0,33,1,30,0,1,1,156,42,2,1,0.84492874
1,45,1,15,0,1,1,26,285,2,1,0.750688
1,47,1,28,0,1,1,124,143,2,1,0.74357325
1,26,1,19,0,0,1,152,69,1,1,0.5668734
1,44,1,3,0,1,1,124,221,1,1,0.79442513
0,29,1,45,0,1,1,124,39,2,1,0.83372027
0,61,1,28,0,1,1,122,273,2,1,0.6064828
1,23,1,30,0,0,1,26,190,2,1,0.6483438
0,32,1,24,0,0,1,156,25,0,1,0.74835736
1,51,1,46,0,1,1,124,279,2,1,0.6972986
0,71,1,36,0,1,1,26,111,2,1,0.51360726
1,57,1,46,0,1,1,13,280,1,1,0.835376
1,56,1,46,0,1,1,122,40,2,1,0.5981883
0,23,1,8,0,1,1,157,94,2,1,0.53973883
1,63,1,5,0,1,1,124,210,0,1,0.6028972
0,44,1,28,0,1,1,154,94,2,1,0.76001596
0,23,1,34,0,0,1,26,63,2,1,0.50731087
1,44,1,19,0,1,1,26,105,2,1,0.78183675
1,62,1,8,0,1,1,124,71,0,1,0.5400692
0,46,1,28,0,1,1,26,188,2,1,0.8125693
0,60,1,28,0,1,1,124,274,2,1,0.59414124
1,49,1,8,0,1,1,26,152,2,1,0.73894733
1,21,1,7,0,1,1,156,135,0,1,0.6107944
1,54,1,28,0,1,1,26,143,2,1,0.77366525
1,46,1,36,0,1,1,124,46,2,1,0.7599138
1,22,1,5,0,0,1,152,99,1,1,0.59521717
1,43,1,28,0,1,1,26,146,2,1,0.80757034
1,66,1,30,0,1,1,124,267,2,1,0.6054869
1,57,1,28,0,1,1,124,82,2,1,0.66925496
1,43,1,8,0,1,1,156,172,2,1,0.7512834
1,50,1,28,0,1,1,26,11,1,1,0.67568815
1,46,1,41,0,1,1,26,135,2,1,0.8111326
0,46,1,28,0,1,1,26,89,0,1,0.7869052
1,47,1,21,0,1,1,26,184,1,1,0.7968078
1,36,1,28,0,2,1,124,37,2,1,0.8261674
1,48,1,8,0,1,1,124,141,2,1,0.6955155
0,45,1,28,0,1,1,26,83,3,1,0.8134453
0,47,1,25,0,1,1,156,208,0,1,0.6707062
0,27,1,28,0,1,1,163,154,2,1,0.7808426
1,64,1,28,0,1,1,35,31,2,1,0.5866618
1,59,1,3,0,1,1,26,71,0,1,0.69427836
1,39,1,28,0,1,1,124,248,2,1,0.78243
0,44,1,28,0,1,1,26,128,2,1,0.8071199
1,36,1,28,0,2,1,156,37,0,1,0.553398
0,44,1,4,0,2,1,156,64,2,1,0.58973664
1,35,1,41,0,1,1,124,31,2,1,0.8594762
1,33,1,28,0,1,1,26,114,2,1,0.8575443
1,41,1,28,0,1,1,44,65,2,1,0.7471336
0,71,1,28,0,2,1,26,32,3,1,0.71512884
1,43,1,5,0,1,1,124,174,0,1,0.7382081
1,41,1,28,0,1,1,26,138,2,1,0.8070275
1,46,1,34,0,1,1,26,79,2,1,0.74735355
1,41,1,15,0,1,1,124,79,2,1,0.76698256
1,60,1,8,0,1,1,156,251,0,1,0.55888134
1,52,1,28,0,1,1,157,20,1,1,0.8150768
0,43,1,28,0,1,1,26,13,2,1,0.8124677
0,55,1,28,0,1,1,124,12,2,1,0.7098118
1,49,1,25,0,1,1,26,212,2,1,0.7124077
1,39,1,29,0,1,1,124,177,2,1,0.81770515
0,42,1,8,0,1,1,7,263,2,1,0.77653664
1,32,1,28,0,1,1,154,250,2,1,0.80784476
1,65,1,33,0,1,1,124,15,2,1,0.6111805
1,39,1,8,0,1,1,7,186,0,1,0.59971994
1,60,1,21,0,1,1,26,98,2,1,0.6818574
1,52,1,28,0,2,1,26,149,2,1,0.843373
1,52,1,18,0,1,1,124,67,2,1,0.7197269
